,time,lat,lon,observation_T,Doppio_T,GoMOLFs_T,FVCOM_T,Clim_T,difference
652,2019-07-11 17:05:00,42.79265,-70.58922,4.93,5.572126830267281,6.606380194531597,6.15334939956665,5.5701,-1.2233493995666507
653,2019-07-11 17:27:00,41.074729999999995,-71.30505,9.61,10.041631400449118,9.262128331950152,11.919547080993652,9.0686,-2.309547080993653
654,2019-07-11 18:52:00,41.060559999999995,-71.30537,9.61,9.826197463067077,9.19476584278425,11.597803115844727,9.0686,-1.9878031158447271
655,2019-07-13 12:14:00,42.84559,-70.54233,4.95,5.611854522389848,6.446538138670063,5.91399621963501,5.5844,-0.9639962196350096
656,2019-07-13 14:36:00,42.862759999999994,-70.51295999999998,4.82,5.639634618963612,6.492204647591393,5.723785877227782,5.4535,-0.903785877227782
657,2019-07-13 16:49:00,42.91087,-70.49804,4.96,5.5772300738136815,6.72357986991591,5.864248752593994,5.6109,-0.9042487525939942
658,2019-07-14 12:10:00,42.78879000000001,-70.54602,5.12,5.419780029490512,6.654038735411575,6.191688060760497,5.6125,-1.071688060760497
659,2019-07-14 14:38:00,42.82708,-70.56319,4.82,5.4549800319941815,6.547991433075197,6.006498336791992,5.605,-1.186498336791992
660,2019-07-15 10:21:00,42.69605,-70.29866,5.8,5.662626448821128,6.7901445917689225,6.111769199371338,5.1967,-0.31176919937133807
661,2019-07-15 14:36:23,42.6735,-70.2946,5.83,5.615901416561883,6.760635063587331,5.962165832519531,5.3052,-0.13216583251953118
662,2019-07-16 09:51:14,42.8527,-70.3908,5.35,5.682650114414685,6.362746658451755,5.8336830139160165,5.2802,-0.48368301391601687
663,2019-07-16 11:49:48,42.8809,-70.419,4.92,5.637362848989258,6.318630928480714,5.773866176605225,5.6401,-0.8538661766052247
664,2019-07-16 13:43:00,42.86213,-70.37335,5.08,5.547357996945436,6.387260582409822,5.8502845764160165,5.6052,-0.7702845764160164
665,2019-07-16 14:53:00,41.0762,-71.30509,9.13,9.320329435610551,9.038935397213747,11.232789993286133,8.7914,-2.102789993286132
666,2019-07-16 15:22:00,42.857459999999996,-70.4255,4.83,5.7273467452618405,6.279504760506087,5.778861045837402,5.3134,-0.9488610458374023
667,2019-07-16 16:37:00,42.86227,-70.60454,4.98,5.5857511337466645,7.124447647506429,6.207812309265138,5.7336,-1.2278123092651372
668,2019-07-16 19:26:00,41.0761,-71.30189,9.25,9.435531819438973,9.032871634786687,11.459848403930664,8.7914,-2.209848403930664
669,2019-07-17 10:26:46,42.8758,-70.3965,4.95,5.579687239665346,6.35965403408764,5.811047077178955,5.651,-0.8610470771789549
670,2019-07-17 10:27:00,42.11075,-70.41866999999998,4.94,7.771734901376448,7.673040312138482,7.226300716400146,5.6985,-2.286300716400145
671,2019-07-17 13:00:00,42.85245,-70.52745999999998,4.93,5.580896736330843,6.641580132653076,5.937648296356201,5.6636,-1.0076482963562015
672,2019-07-17 13:28:00,42.787209999999995,-70.36451,5.54,5.92894542725584,6.520884558844185,5.986513614654541,5.2561,-0.446513614654541
673,2019-07-17 14:14:00,42.76632,-70.34883,5.75,5.906419190352395,6.692300402367891,6.0467400550842285,6.2266,-0.2967400550842285
674,2019-07-17 15:33:00,42.73556,-70.37925,5.49,5.8171049338265135,6.85121019144151,6.216429710388184,5.2204,-0.7264297103881834
675,2019-07-19 09:27:15,42.8413,-70.3853,5.73,5.674264829144136,6.414074268694434,5.873326778411865,5.291,-0.1433267784118648
676,2019-07-19 10:35:00,41.12386,-71.28267,10.11,9.243606113412623,9.225017347107778,11.666214942932127,8.8716,-1.5562149429321277
677,2019-07-19 11:52:00,41.08546,-71.2681,10.25,8.875889373502005,8.983690972296017,11.567584037780762,9.7898,-1.3175840377807617
678,2019-07-19 11:54:00,42.7866,-70.36861,5.46,5.73926672262337,6.598273502711997,6.001400470733643,5.2658,-0.5414004707336426
679,2019-07-19 13:07:00,41.128209999999996,-71.28076,10.29,9.25445771018718,9.342715185117411,11.705458641052244,8.6459,-1.4154586410522452
680,2019-07-19 14:30:00,41.13702,-71.24067,10.05,9.420536212660837,9.790413526853511,12.057428359985352,9.2292,-2.007428359985351
681,2019-07-19 15:12:56,42.8193,-70.3558,5.14,5.6638636909618745,6.5068895528712005,5.950314998626709,5.2658,-0.8103149986267093
682,2019-07-19 15:51:00,41.129670000000004,-71.27516,10.25,9.287381201611254,9.589835232110543,11.742568969726562,8.6459,-1.4925689697265625
683,2019-07-19 17:16:00,41.125820000000004,-71.28031,10.39,9.257762012208444,9.514436765852453,11.756633758544922,8.6459,-1.3666337585449213
684,2019-07-19 18:31:00,41.12546,-71.27923,10.42,9.290126751291323,9.519181420891528,11.786417007446287,8.6459,-1.3664170074462874
685,2019-07-19 19:52:00,41.12553,-71.27932,10.25,9.320360906514168,0.0,11.801487922668455,8.6459,-1.5514879226684553
686,2019-07-19 21:11:00,41.12531,-71.27895,10.24,9.353423837836855,9.433314229807138,11.814886093139648,8.6459,-1.5748860931396482
687,2019-07-19 22:49:00,41.12592,-71.27891,10.26,9.389865058473957,9.431865303455881,11.828328132629395,8.6459,-1.5683281326293947
688,2019-07-20 10:24:00,42.79703,-70.65516,6.01,5.8068511388246415,7.481762067250315,6.839837074279785,5.4236,-0.8298370742797854
689,2019-07-20 11:45:00,42.84203,-70.66119,6.05,5.789627927209607,0.0,6.907581806182861,5.7882,-0.8575818061828615
690,2019-07-20 13:11:00,42.79467,-70.65007,6.05,5.7704129622006795,7.473913398934768,6.832402229309082,5.4236,-0.7824022293090822
691,2019-07-20 14:29:00,42.8397,-70.66271,6.09,5.820764940913705,7.6044453801307546,6.879246234893799,5.7882,-0.789246234893799
