,lat,lon,temp,DOPPIO_T,GOMOFS_T,FVCOM_T,CLIM_T
2019-10-16 00:00:00,40.58682333333334,-70.53130000000007,17.38379310344826,12.850859479923997,15.27123336819956,,13.274000000000001
2019-10-16 01:00:00,40.58682333333335,-70.53130000000006,17.429333333333318,12.791762078654074,15.271233368199532,15.8309326171875,13.274000000000001
2019-10-16 02:00:00,40.58682333333335,-70.53130000000006,17.44600000000002,12.7600309275972,15.271233368199532,,13.274000000000001
2019-10-16 03:00:00,40.58682333333335,-70.53130000000006,17.47133333333335,12.70730816307514,15.265257731234172,15.83181381225586,13.274000000000001
2019-10-16 04:00:00,40.58682333333335,-70.53130000000006,17.486166666666676,12.65945406704543,15.265257731234172,15.834792137145996,13.274000000000001
2019-10-16 05:00:00,40.58682333333335,-70.53130000000006,17.514666666666653,12.649930119244686,15.265257731234172,15.838318824768066,13.274000000000001
2019-10-16 06:00:00,40.58682333333335,-70.53130000000006,17.526999999999983,12.689421435635609,15.294276693093849,15.84180736541748,13.274000000000001
2019-10-16 07:00:00,40.58682333333335,-70.53130000000006,17.51466666666666,12.783179357922563,15.294276693093849,15.843892097473145,13.274000000000001
2019-10-16 08:00:00,40.58682333333335,-70.53130000000006,17.499333333333333,12.876161536969107,15.294276693093849,15.842458724975586,13.274000000000001
2019-10-16 09:00:00,40.58682333333335,-70.53130000000006,17.475500000000014,12.939106071195852,15.303868423718626,15.83754825592041,13.274000000000001
2019-10-16 10:00:00,40.58682333333335,-70.53130000000006,17.46016666666668,12.93759995336984,15.303868423718626,15.830426216125488,13.274000000000001
2019-10-16 11:00:00,40.58682333333335,-70.53130000000006,17.45000000000002,12.877150408316766,15.303868423718626,15.822762489318848,13.274000000000001
2019-10-16 12:00:00,40.58682333333335,-70.53130000000006,17.477333333333345,12.789345545247443,15.27278574046872,15.816997528076172,13.274000000000001
2019-10-16 13:00:00,40.58682333333335,-70.53130000000006,17.502333333333333,12.73413168640775,15.27278574046872,15.81396198272705,13.274000000000001
2019-10-16 14:00:00,40.58682333333335,-70.53130000000006,17.509999999999994,12.702219252951636,15.27278574046872,15.813796043395996,13.274000000000001
2019-10-16 15:00:00,40.58682333333335,-70.53130000000006,17.493166666666674,12.644097451275115,15.271944681918797,15.816277503967285,13.274000000000001
2019-10-16 16:00:00,40.58682333333335,-70.53130000000006,17.47850000000001,12.585321146396609,15.271944681918797,15.820693969726562,13.274000000000001
2019-10-16 17:00:00,40.58682333333335,-70.53130000000006,17.477500000000013,12.572684115198513,15.271944681918797,15.826194763183594,13.274000000000001
2019-10-16 18:00:00,40.58682333333335,-70.53130000000006,17.470833333333353,12.615681345313078,15.30871520860373,15.832500457763672,13.274000000000001
2019-10-16 19:00:00,40.58682333333335,-70.53130000000006,17.450666666666688,12.717975693601261,15.30871520860373,15.8377103805542,13.274000000000001
2019-10-16 20:00:00,40.58682333333335,-70.53130000000006,17.43933333333335,12.844874929309526,15.30871520860373,15.839357376098633,13.274000000000001
2019-10-16 21:00:00,40.58682333333335,-70.53130000000006,17.447333333333354,12.93757973221625,15.300657243440043,15.836875915527344,13.274000000000001
2019-10-16 22:00:00,40.58682333333335,-70.53130000000006,17.450666666666685,12.978369287948453,15.300657243440043,15.830734252929688,13.274000000000001
2019-10-16 23:00:00,40.58682333333335,-70.53130000000006,17.45000000000002,12.979980693741481,15.300657243440043,15.822142601013184,13.274000000000001
2019-10-17 00:00:00,40.58682333333335,-70.53130000000006,17.444166666666693,13.582276350328016,15.288757481679028,,13.314
2019-10-17 01:00:00,40.58682333333335,-70.53130000000006,17.44033333333336,13.558735194091355,15.288757481679028,15.807222366333008,13.314
2019-10-17 02:00:00,40.58682333333335,-70.53130000000006,17.438500000000015,13.498822810900037,15.288757481679028,,13.314
2019-10-17 03:00:00,40.58682333333335,-70.53130000000006,17.429999999999982,13.45943346740421,15.26562008715399,15.804302215576172,13.314
2019-10-17 04:00:00,40.58682333333335,-70.53130000000006,17.430166666666647,13.442564588762366,15.26562008715399,15.807558059692383,13.314
2019-10-17 05:00:00,40.58682333333335,-70.53130000000006,17.427499999999984,13.464426712686418,15.26562008715399,15.810819625854492,13.314
2019-10-17 06:00:00,40.58682333333335,-70.53130000000006,17.41716666666666,13.570151368380607,15.213003291389214,15.810091972351074,13.314
