,lat,lon,temp,DOPPIO_T,GOMOFS_T,FVCOM_T,CLIM_T
2019-09-11 23:00:00,40.58783833333335,-70.52131166666666,12.271764705882356,11.663767999748645,10.461628983056812,10.467617988586426,11.115
2019-09-12 00:00:00,40.58783833333336,-70.52131166666673,12.034499999999984,11.515497103661914,10.355772548875224,10.456989288330078,11.185
2019-09-12 01:00:00,40.58783833333336,-70.52131166666673,12.027166666666654,11.544130977145246,10.355772548875224,10.44853401184082,11.185
2019-09-12 02:00:00,40.58783833333336,-70.52131166666673,12.006000000000006,11.572644432377471,10.355772548875224,10.44370174407959,11.185
2019-09-12 03:00:00,40.58783833333336,-70.52131166666673,11.950999999999995,11.575743733998792,10.181838094454463,10.44323444366455,11.185
2019-09-12 04:00:00,40.58783833333336,-70.52131166666673,11.80766666666666,11.55983751372534,10.181838094454463,10.447075843811037,11.185
2019-09-12 05:00:00,40.58783833333336,-70.52131166666673,11.771833333333321,11.54411214912389,10.181838094454463,10.454747200012207,11.185
2019-09-12 06:00:00,40.58783833333336,-70.52131166666673,11.814333333333346,11.530222696189153,10.103292366033912,10.465771675109863,11.185
2019-09-12 07:00:00,40.58783833333336,-70.52131166666673,11.865166666666665,11.528012908219495,10.103292366033912,10.477052688598633,11.185
2019-09-12 08:00:00,40.58783833333336,-70.52131166666673,11.941833333333335,11.53993639151841,10.103292366033912,10.484338760375977,11.185
2019-09-12 09:00:00,40.58783833333336,-70.52131166666673,12.00849999999999,11.565826565520494,10.138000176771698,10.485860824584961,11.185
2019-09-12 10:00:00,40.58783833333336,-70.52131166666673,12.052833333333346,11.60402478398629,10.138000176771698,10.483853340148926,11.185
2019-09-12 11:00:00,40.58783833333336,-70.52131166666673,12.07783333333334,11.64098454716452,10.138000176771698,10.481659889221193,11.185
2019-09-12 12:00:00,40.58783833333336,-70.52131166666673,12.05499999999999,11.677267611596164,10.167324885477628,10.481321334838867,11.185
2019-09-12 13:00:00,40.58783833333336,-70.52131166666673,11.99100000000001,11.70901694476362,10.167324885477628,10.483211517333984,11.185
2019-09-12 14:00:00,40.58783833333336,-70.52131166666673,11.962000000000005,11.734384041025974,10.167324885477628,10.48590850830078,11.185
2019-09-12 15:00:00,40.58783833333336,-70.52131166666673,11.966833333333351,11.74486892600271,10.136090347451812,10.48951816558838,11.185
2019-09-12 16:00:00,40.58783833333336,-70.52131166666673,11.941833333333348,11.732994517703874,10.136090347451812,10.49422550201416,11.185
2019-09-12 17:00:00,40.58783833333336,-70.52131166666673,11.956166666666665,11.70265039093249,10.136090347451812,10.498836517333984,11.185
2019-09-12 18:00:00,40.58783833333336,-70.52131166666673,11.993,11.668106329940116,10.121520871043971,10.503908157348633,11.185
2019-09-12 19:00:00,40.58783833333336,-70.52131166666673,12.027666666666649,11.642891949305069,10.121520871043971,10.508630752563477,11.185
2019-09-12 20:00:00,40.58783833333336,-70.52131166666673,12.052666666666667,11.641450028629466,10.121520871043971,10.509750366210938,11.185
2019-09-12 21:00:00,40.58783833333336,-70.52131166666673,12.09950000000001,11.666488997351678,10.171226126917077,10.506965637207033,11.185
2019-09-12 22:00:00,40.58783833333336,-70.52131166666673,12.082833333333328,11.699826221728244,10.171226126917077,10.501449584960938,11.185
2019-09-12 23:00:00,40.58783833333336,-70.52131166666673,12.0435,11.740251985037672,10.171226126917077,10.495243072509766,11.185
2019-09-13 00:00:00,40.58783833333336,-70.52131166666673,12.012666666666664,11.561371073523445,10.153003862841787,10.49203109741211,11.257
2019-09-13 01:00:00,40.58783833333336,-70.52131166666673,12.004666666666667,11.575233298833325,10.153003862841787,10.501178741455078,11.257
2019-09-13 02:00:00,40.58783833333336,-70.52131166666673,11.96950000000002,11.589327676758556,10.153003862841787,10.505990028381348,11.257
2019-09-13 03:00:00,40.58783833333336,-70.52131166666673,11.963666666666665,11.589601950860953,10.097139981357813,10.520142555236816,11.257
2019-09-13 04:00:00,40.58783833333336,-70.52131166666673,12.02316666666665,11.562344858634988,10.097139981357813,10.547646522521973,11.257
2019-09-13 05:00:00,40.58783833333336,-70.52131166666673,12.109500000000004,11.502028644962053,10.097139981357813,10.589625358581543,11.257
2019-09-13 06:00:00,40.58783833333336,-70.52131166666673,12.225166666666672,11.415052074918465,10.104761945794449,10.64440631866455,11.257
2019-09-13 07:00:00,40.58783833333336,-70.52131166666673,12.382166666666675,11.32662934287211,10.104761945794449,10.717846870422363,11.257
2019-09-13 08:00:00,40.58783833333336,-70.52131166666673,12.549666666666674,11.268033504166114,10.104761945794449,10.790197372436523,11.257
2019-09-13 09:00:00,40.58783833333336,-70.52131166666673,12.687333333333347,11.242823326029963,10.236573766371636,10.859231948852539,11.257
2019-09-13 10:00:00,40.58783833333336,-70.52131166666673,12.758499999999987,11.239637114520429,10.236573766371636,10.903578758239746,11.257
2019-09-13 11:00:00,40.58783833333336,-70.52131166666673,12.867499999999994,11.238395405630095,10.236573766371636,10.936041831970217,11.257
2019-09-13 12:00:00,40.58783833333336,-70.52131166666673,12.957666666666675,11.223193245072208,10.451114691861504,10.950672149658203,11.257
2019-09-13 13:00:00,40.58783833333336,-70.52131166666673,12.979833333333346,11.19773475516066,10.451114691861504,10.957609176635742,11.257
2019-09-13 14:00:00,40.58783833333336,-70.52131166666673,12.971333333333352,11.172479927817953,10.451114691861504,10.959909439086914,11.257
2019-09-13 15:00:00,40.58783833333336,-70.52131166666673,13.004166666666661,11.153372083858583,10.4597613408464,10.962756156921387,11.257
