,lat,lon,temp,DOPPIO_T,GOMOFS_T,FVCOM_T,CLIM_T
2019-11-02 09:00:00,40.584236666666676,-70.53787000000001,19.235000000000003,13.666733803287627,14.810620711317966,,13.567
2019-11-02 10:00:00,40.58423666666663,-70.53787000000008,19.604833333333332,13.617420478441943,14.810620711317398,,13.567
2019-11-02 11:00:00,40.58423666666663,-70.53787000000008,19.49616666666668,13.577807161525811,14.810620711317398,,13.567
2019-11-02 12:00:00,40.58423666666663,-70.53787000000008,19.405499999999996,13.551018307870493,14.83831167445203,,13.567
2019-11-02 13:00:00,40.58423666666663,-70.53787000000008,19.40066666666667,13.537604847459477,14.83831167445203,,13.567
2019-11-02 14:00:00,40.58423666666663,-70.53787000000008,19.38099999999999,13.540835724271517,14.83831167445203,,13.567
2019-11-02 15:00:00,40.58423666666663,-70.53787000000008,19.247333333333323,13.55959538490606,14.907612692363216,,13.567
2019-11-02 16:00:00,40.58423666666663,-70.53787000000008,18.87116666666667,13.58537095397304,14.907612692363216,,13.567
2019-11-02 17:00:00,40.58423666666663,-70.53787000000008,18.42716666666667,13.613663942857443,14.907612692363216,,13.567
2019-11-02 18:00:00,40.58423666666663,-70.53787000000008,18.13766666666667,13.644215221298168,14.882470889451042,,13.567
2019-11-02 19:00:00,40.58423666666663,-70.53787000000008,17.966833333333337,13.675645634948069,14.882470889451042,,13.567
2019-11-02 20:00:00,40.58423666666663,-70.53787000000008,17.865000000000006,13.69985855696018,14.882470889451042,,13.567
2019-11-02 21:00:00,40.58423666666663,-70.53787000000008,17.838833333333348,13.700109571638336,14.827420391560224,,13.567
2019-11-02 22:00:00,40.58423666666663,-70.53787000000008,17.798833333333317,13.677249745690574,14.827420391560224,,13.567
2019-11-02 23:00:00,40.58423666666663,-70.53787000000008,17.722000000000023,13.63961006095775,14.827420391560224,,13.567
2019-11-03 00:00:00,40.58423666666663,-70.53787000000008,17.68666666666666,14.32339125264923,14.830466500305818,,13.555
2019-11-03 01:00:00,40.58423666666663,-70.53787000000008,17.655833333333316,14.302013679168965,14.830466500305818,,13.555
2019-11-03 02:00:00,40.58423666666663,-70.53787000000008,17.671166666666654,14.257194716468348,14.830466500305818,,13.555
2019-11-03 03:00:00,40.58423666666663,-70.53787000000008,17.668166666666657,14.21530843863735,14.919329167189602,,13.555
2019-11-03 04:00:00,40.58423666666663,-70.53787000000008,17.659999999999993,14.181591857064745,14.919329167189602,,13.555
2019-11-03 05:00:00,40.58423666666663,-70.53787000000008,17.659833333333324,14.15860278329194,14.919329167189602,,13.555
2019-11-03 06:00:00,40.58423666666663,-70.53787000000008,17.659999999999993,14.13756066526821,15.010918623689577,,13.555
2019-11-03 07:00:00,40.58423666666663,-70.53787000000008,17.659999999999993,14.124910148998424,15.010918623689577,,13.555
2019-11-03 08:00:00,40.58423666666663,-70.53787000000008,17.659833333333328,14.10321212828427,15.010918623689577,,13.555
2019-11-03 09:00:00,40.58423666666663,-70.53787000000008,17.659999999999993,14.064622348993737,15.05030261673079,,13.555
2019-11-03 10:00:00,40.58423666666663,-70.53787000000008,17.65466666666666,14.017596629807883,15.05030261673079,,13.555
2019-11-03 11:00:00,40.58423666666663,-70.53787000000008,17.643499999999996,13.97371214177349,15.05030261673079,,13.555
2019-11-03 12:00:00,40.58423666666663,-70.53787000000008,17.616666666666674,13.937857798834955,15.116252474583689,,13.555
2019-11-03 13:00:00,40.58423666666663,-70.53787000000008,17.590166666666665,13.90800383511396,15.116252474583689,,13.555
2019-11-03 14:00:00,40.58423666666663,-70.53787000000008,17.5225,13.88443204202673,15.116252474583689,,13.555
2019-11-03 15:00:00,40.58423666666663,-70.53787000000008,17.546500000000005,13.8727918598114,15.201661243210879,,13.555
2019-11-03 16:00:00,40.58423666666663,-70.53787000000008,17.61383333333334,13.871120493098147,15.201661243210879,,13.555
2019-11-03 17:00:00,40.58423666666663,-70.53787000000008,17.67683333333333,13.89125116620562,15.201661243210879,,13.555
2019-11-03 18:00:00,40.58423666666663,-70.53787000000008,18.164999999999985,13.937386050919827,15.184723659791558,,13.555
2019-11-03 19:00:00,40.58423666666663,-70.53787000000008,18.234666666666662,13.995549127965546,15.184723659791558,,13.555
2019-11-03 20:00:00,40.58423666666663,-70.53787000000008,18.168833333333332,14.045892349949611,15.184723659791558,,13.555
2019-11-03 21:00:00,40.58423666666663,-70.53787000000008,18.270166666666665,14.075075524807005,15.096834527096519,,13.555
2019-11-03 22:00:00,40.58423666666663,-70.53787000000008,17.749166666666667,14.075330367557228,15.096834527096519,,13.555
2019-11-03 23:00:00,40.58423666666663,-70.53787000000008,17.60583333333334,14.0541478933431,15.096834527096519,,13.555
2019-11-04 00:00:00,40.58423666666663,-70.53787000000008,17.51683333333332,14.520008552029594,15.045216327178082,,13.54
2019-11-04 01:00:00,40.58423666666663,-70.53787000000008,17.52766666666665,14.508423535618704,15.045216327178082,,13.54
2019-11-04 02:00:00,40.58423666666663,-70.53787000000008,17.641166666666656,14.47105960012044,15.045216327178082,,13.54
2019-11-04 03:00:00,40.58423666666663,-70.53787000000008,18.54900000000001,14.438602301444064,15.100078419989671,,13.54
2019-11-04 04:00:00,40.58423666666663,-70.53787000000008,19.119833333333325,14.420886395119965,15.100078419989671,,13.54
2019-11-04 05:00:00,40.58423666666663,-70.53787000000008,19.45533333333333,14.416483229824166,15.100078419989671,,13.54
2019-11-04 06:00:00,40.58423666666663,-70.53787000000008,19.642499999999995,14.42586170422851,15.174873112617007,,13.54
2019-11-04 07:00:00,40.58423666666663,-70.53787000000008,19.723333333333343,14.447551029428155,15.174873112617007,,13.54
2019-11-04 08:00:00,40.58423666666663,-70.53787000000008,19.757999999999992,14.480435994114032,15.174873112617007,,13.54
2019-11-04 09:00:00,40.58423666666663,-70.53787000000008,19.822000000000003,14.516512389926447,15.154269261115076,,13.54
2019-11-04 10:00:00,40.58423666666663,-70.53787000000008,19.907666666666657,14.545968196188596,15.154269261115076,,13.54
2019-11-04 11:00:00,40.58423666666663,-70.53787000000008,19.982666666666674,14.557657904275857,15.154269261115076,,13.54
2019-11-04 12:00:00,40.58423666666663,-70.53787000000008,20.002999999999997,14.559985158670202,15.064343239728828,,13.54
2019-11-04 13:00:00,40.58423666666663,-70.53787000000008,20.013999999999992,14.554138631928822,15.064343239728828,,13.54
2019-11-04 14:00:00,40.58423666666663,-70.53787000000008,20.045666666666644,14.54884854945567,15.064343239728828,,13.54
2019-11-04 15:00:00,40.58423666666663,-70.53787000000008,20.063166666666678,14.550070622097337,15.09313720352094,,13.54
2019-11-04 16:00:00,40.58423666666663,-70.53787000000008,20.086999999999993,14.563866493014302,15.09313720352094,,13.54
2019-11-04 17:00:00,40.58423666666663,-70.53787000000008,20.119000000000018,14.594704605473453,15.09313720352094,,13.54
2019-11-04 18:00:00,40.58423666666663,-70.53787000000008,20.13650000000001,14.638887747114609,15.150170658616872,,13.54
2019-11-04 19:00:00,40.58423666666663,-70.53787000000008,20.1055,14.69091304238134,15.150170658616872,,13.54
2019-11-04 20:00:00,40.58423666666663,-70.53787000000008,20.052666666666646,14.746496019768188,15.150170658616872,,13.54
2019-11-04 21:00:00,40.58423666666663,-70.53787000000008,19.99183333333334,14.796610017946477,15.1045626745221,,13.54
2019-11-04 22:00:00,40.58423666666663,-70.53787000000008,19.96266666666669,14.831651548385594,15.1045626745221,,13.54
2019-11-04 23:00:00,40.58423666666663,-70.53787000000008,19.940166666666684,14.841930556239049,15.1045626745221,,13.54
2019-11-05 00:00:00,40.58423666666663,-70.53787000000008,19.93350000000003,15.319679514331256,14.978577150281353,,13.520999999999999
2019-11-05 01:00:00,40.58423666666663,-70.53787000000008,19.92916666666666,15.346709276857496,14.978577150281353,,13.520999999999999
2019-11-05 02:00:00,40.58423666666663,-70.53787000000008,19.924333333333337,15.335822642606104,14.978577150281353,,13.520999999999999
2019-11-05 03:00:00,40.58423666666663,-70.53787000000008,19.92966666666666,15.321083038596498,14.98082159626938,,13.520999999999999
2019-11-05 04:00:00,40.58423666666663,-70.53787000000008,19.91316666666667,15.314634050078098,14.98082159626938,,13.520999999999999
2019-11-05 05:00:00,40.58423666666663,-70.53787000000008,19.912000000000003,15.31457726663507,14.98082159626938,,13.520999999999999
2019-11-05 06:00:00,40.58423666666663,-70.53787000000008,19.891666666666673,15.325939253271372,15.06329290794352,,13.520999999999999
